924
  4     -63827.0   1.18242   -16.2018   0.00029506   1.19507e-09           
BeClF         3   Be Cl F 1 1 1
  4     131686.0   -1.62061   -15.3929   0.000584229   -3.50023e-08           
BeCl2         2   Be Cl 1 2
  4     111110.0   -1.51867   -16.0385   0.000524162   -3.09842e-08           
BeF         2   Be F 1 1
  4     68582.2   -1.49505   -1.08923   0.00040423   -2.44507e-08           
BeF2         2   Be F 1 2
  4     153422.0   -1.81543   -15.7349   0.000673358   -4.05214e-08           
BeF3Li         3   Be F Li 1 3 1
  4     192765.0   -3.7579   -34.8455   0.00162157   -9.99057e-08           
BeH         2   Be H 1 1
  4     26096.5   -1.71778   2.28503   0.000454551   -2.50446e-08           
BeH+         3   Be H el 1 1 -1
  4     -73630.2   0.770721   -12.5777   0.000424937   -2.15065e-08           
BeHO         3   Be H O 1 1 1
  4     108288.0   -2.69714   -6.98595   0.000821718   -4.50878e-08           
BeHO+         4   Be H O el 1 1 1 -1
  4     3842.21   -0.187775   -21.9482   0.000819867   -4.50985e-08           
BeH2         2   Be H 1 2
  4     75406.1   -3.79175   1.14266   0.00128855   -7.21107e-08           
BeH2O2         3   Be H O 1 2 2
  4     231756.0   -4.21978   -27.7048   0.00155016   -8.20171e-08           
BeI         2   Be I 1 1
  4     31167.5   -0.775526   -4.56329   0.000156738   -1.2205e-08           
BeI2         2   Be I 1 2
  4     72263.9   -0.510632   -21.6598   0.00021183   -1.97587e-08           
BeN         2   Be N 1 1
  4     44174.9   -1.30087   -1.30757   0.000362952   -2.37704e-08           
BeO         2   Be O 1 1
  4     51809.3   -2.51092   4.42269   0.00101136   -3.8164e-08           
BeS         2   Be S 1 1
  4     39767.0   -2.89419   7.48042   0.0014545   -7.57064e-08           
Be2         1   Be 2
  4     542.564   -2.37331   8.10341   1.34e-05   -6.85969e-09           
Be2Cl4         2   Be Cl 2 4
  4     226071.0   -1.49424   -57.0521   0.000863027   -5.19095e-08           
Be2F2O         3   Be F O 2 2 1
  4     271373.0   -2.71363   -37.4924   0.00122264   -7.54475e-08           
Be2O         2   Be O 2 1
  4     114992.0   -2.14459   -12.0209   0.000830821   -5.3259e-08           
Be2O2         2   Be O 2 2
  4     186566.0   -3.07677   -22.3887   0.00118765   -7.44867e-08           
Be3O3         2   Be O 3 3
  4     332471.0   -5.82197   -37.9652   0.00252903   -1.52169e-07           
Be4O4         2   Be O 4 4
  4     465970.0   -6.06404   -69.4351   0.00308179   -1.89147e-07           
Be5O5         2   Be O 5 5
  4     597665.0   -7.32726   -95.2175   0.00394358   -2.41629e-07           
Be6O6         2   Be O 6 6
  4     732376.0   -8.69185   -120.514   0.00485096   -2.96958e-07           
Br         1   Br 1
  4     0.0   0.0   0.0   0.0   0.0           
Br-         2   Br el 1 1
  4     39083.6   -2.36824   12.0137   -0.000131313   7.51009e-09           
Br+         2   Br el 1 -1
  4     -136999.0   2.47758   -13.8927   5.59e-05   -2.38594e-09           
BrC         2   Br C 1 1
  4     38154.8   -0.375387   -9.47033   -9.31e-05   4.38401e-09           
BrCF3         3   Br C F 1 1 3
  4     205835.0   -2.92528   -43.3915   0.00116018   -6.70909e-08           
BrCN         3   Br C N 1 1 1
  4     133762.0   -1.5209   -18.9165   0.000498449   -2.6002e-08           
BrCa         2   Br Ca 1 1
  4     40570.3   -0.725786   -4.47716   0.000184974   -2.56621e-08           
BrCl         2   Br Cl 1 1
  4     26052.5   -0.822464   -6.59895   3.02e-05   6.25573e-10           
BrF         2   Br F 1 1
  4     29832.2   -0.845075   -7.12151   7.48e-05   -2.32523e-09           
BrF3         2   Br F 1 3
  4     72598.8   -1.39653   -34.4826   0.000430502   -2.43748e-08           
BrF5         2   Br F 1 5
  4     112598.0   -1.63885   -67.8954   0.000889335   -5.04796e-08           
BrF5S         3   Br F S 1 5 1
  4     211190.0   -2.8114   -79.7885   0.00150517   -8.76499e-08           
BrH         2   Br H 1 1
  4     43594.3   -1.64825   -0.0721925   0.000248655   -9.50827e-09           
BrH3Si         3   Br H Si 1 3 1
  4     154526.0   -5.06115   -18.8974   0.00170514   -9.23913e-08           
BrHg         2   Br Hg 1 1
  4     8191.37   -0.396467   -6.77547   -5.19e-05   6.81721e-09           
BrI         2   Br I 1 1
  4     21305.9   -0.23593   -9.97915   -0.000268984   3.40317e-08           
BrK         2   Br K 1 1
  4     45646.8   -0.589206   -6.29782   9.52e-05   -1.40177e-08           
BrLi         2   Br Li 1 1
  4     50957.4   -0.679354   -6.31276   7.23e-05   -7.48171e-09           
BrMg         2   Br Mg 1 1
  4     35247.1   -0.539798   -5.8819   -6.97e-06   -8.26447e-10           
BrMo         2   Br Mo 1 1
  4     37538.8   -0.580403   -6.6438   2.65e-05   -5.21958e-09           
BrN         2   Br N 1 1
  4     33952.6   -0.720152   -6.4638   4.52e-05   -2.73324e-09           
BrNO         3   Br N O 1 1 1
  4     89960.7   -1.77917   -14.4455   0.000370657   -2.22611e-08           
BrNa         2   Br Na 1 1
  4     43520.5   -0.529698   -6.99971   1.88e-05   -2.67728e-09           
BrO         2   Br O 1 1
  4     28254.9   -0.299826   -10.5356   -2.37e-05   -3.14566e-09           
BrO2_broo         2   Br O  1 2
  4     60048.6   -1.46718   -15.5606   0.000264974   -1.68e-08           
BrO2_obro         2   Br O  1 2
  4     54812.0   -1.41074   -18.1789   0.000268445   -1.58639e-08           
BrO3         2   Br O 1 3
  4     76522.7   -1.63676   -34.7961   0.000546724   -3.35024e-08           
BrP         2   Br P 1 1
  4     31810.1   -0.533144   -7.18982   5.63e-06   -6.90157e-09           
BrPb         2   Br Pb 1 1
  4     28397.7   -0.0927066   -8.74169   -0.000240209   9.12416e-10           
BrSi         2   Br Si 1 1
  4     39225.9   -0.165611   -10.3244   -0.000200161   1.16612e-08           
BrSr         2   Br Sr 1 1
  4     43682.2   -0.741569   -4.24515   0.000221311   -3.20643e-08           
BrTi         2   Br Ti 1 1
  4     44968.2   0.0715213   -12.1978   2.49e-05   -1.90806e-08           
BrW         2   Br W 1 1
  4     44417.8   -2.17128   6.14719   -0.000149392   2.42956e-08           
BrZr         2   Br Zr 1 1
  4     50299.2   -1.22353   -2.99054   0.00017026   -1.95279e-08           
Br2         1   Br 2
  4     23064.3   -0.410172   -9.782   -0.000146427   1.19917e-08           
Br2Ca         2   Br Ca 2 1
  4     94531.7   -0.211957   -21.4932   0.000105168   -2.71295e-08           
Br2Fe         2   Br Fe 2 1
  4     81713.7   -0.663736   -19.0064   0.000224574   -2.16233e-08           
Br2H2Si         3   Br H Si 2 2 1
  4     155677.0   -3.32209   -31.6042   0.00106314   -5.82581e-08           
Br2Hg         2   Br Hg 2 1
  4     44619.4   0.157557   -25.6255   -0.000221624   1.26104e-08           
Br2K2         2   Br K 2 2
  4     113284.0   -0.172082   -34.2907   9.32e-05   -2.78957e-08           
Br2Li2         2   Br Li 2 2
  4     125413.0   -0.348867   -35.4937   6.62e-05   -1.49342e-08           
Br2Mg         2   Br Mg 2 1
  4     81044.5   -0.0199114   -23.645   -0.000120377   3.55567e-09           
Br2Mg+         3   Br Mg el 2 1 -1
  4     -42605.1   2.52156   -35.6341   -0.000138249   4.78526e-09           
Br2Mo         2   Br Mo 2 1
  4     86360.4   1.21256   -33.2705   -0.000342461   -5.64934e-09           
Br2Na2         2   Br Na 2 2
  4     111204.0   -0.0716245   -36.6252   -5.15e-05   -5.62596e-09           
Br2O_brbro         2   Br O  2 1
  4     36493.9   -0.766283   -18.8683   -5.88e-05   1.9527e-09           
Br2O_brobr         2   Br O  2 1
  4     43755.5   -0.788204   -21.3852   -4.84e-05   2.6203e-09           
Br2Pb         2   Br Pb 2 1
  4     62981.4   0.0518578   -22.6584   -0.000405467   3.85975e-09           
Br2Si         2   Br Si 2 1
  4     87235.2   -0.42345   -22.799   -0.000232621   1.24335e-08           
Br2Sr         2   Br Sr 2 1
  4     95531.5   -0.233275   -21.4912   0.00014988   -3.50478e-08           
Br2Ti         2   Br Ti 2 1
  4     105426.0   -0.0921241   -26.1337   -8.82e-05   -4.74782e-09           
Br2Zr         2   Br Zr 2 1
  4     121142.0   -0.517017   -22.3749   -0.000193116   8.46039e-09           
Br3HSi         3   Br H Si 3 1 1
  4     156891.0   -1.48818   -46.0371   0.000384784   -2.20077e-08           
Br3Mo         2   Br Mo 3 1
  4     120540.0   -0.360745   -37.6462   0.000239375   -3.3804e-08           
Br3OP         3   Br O P 3 1 1
  4     155167.0   -0.537674   -55.7535   0.000182437   -1.89669e-08           
Br3P         2   Br P 3 1
  4     96012.1   -0.0300079   -40.7612   -0.000185508   2.38871e-09           
Br3PS         3   Br P S 3 1 1
  4     143500.0   -0.173504   -57.3331   5.4625e-05   -1.35596e-08           
Br3Si         2   Br Si 3 1
  4     118793.0   -0.0544288   -40.794   -0.000247852   1.16178e-08           
Br3Ti         2   Br Ti 3 1
  4     142675.0   0.587465   -45.7251   -0.000321914   -2.1934e-09           
Br3Zr         2   Br Zr 3 1
  4     165532.0   -0.290285   -38.3456   -0.00039477   1.03485e-08           
Br4C         2   Br C 4 1
  4     134085.0   -0.0102049   -60.3831   -0.000127331   5.11807e-09           
Br4Fe2         2   Br Fe 4 2
  4     184289.0   -0.0119689   -65.7972   0.000208836   -3.08253e-08           
Br4Mg2         2   Br Mg 4 2
  4     181898.0   1.16601   -72.1868   -0.000317976   1.15397e-08           
Br4Mo         2   Br Mo 4 1
  4     153834.0   0.517837   -59.1697   -0.000186756   -8.78552e-09           
Br4Pb         2   Br Pb 4 1
  4     132573.0   1.20793   -62.0027   -0.000626981   1.65001e-08           
Br4Si         2   Br Si 4 1
  4     158119.0   0.434578   -61.8189   -0.000325358   1.60358e-08           
Br4Ti         2   Br Ti 4 1
  4     177215.0   0.599873   -62.0801   -0.000357888   9.95137e-10           
Br4Zr         2   Br Zr 4 1
  4     204870.0   0.250329   -57.8476   -0.000491288   1.58442e-08           
Br5Nb         2   Br Nb 5 1
  4     208921.0   0.156682   -74.8575   -0.000184409   -1.06731e-09           
Br5W         2   Br W 5 1
  4     193216.0   -0.42511   -66.9161   -0.00056949   4.48954e-08           
Br6W         2   Br W 6 1
  4     212167.0   0.270591   -90.0278   -0.000738623   4.88371e-08           
C         1   C 1
  4     0.0   0.0   0.0   0.0   0.0           
C-         2   C el 1 1
  4     14680.1   -2.53563   13.6692   -2.18e-06   6.43116e-09           
C+         2   C el 1 -1
  4     -130690.0   2.50401   -14.6647   7.55e-06   -2.54479e-09           
CCl         2   C Cl 1 1
  4     40086.1   -1.21265   -3.98297   0.000256087   -1.37754e-08           
CH2ClF         4   C Cl F H 1 1 1 2
  4     192725.0   -6.60928   -11.475   0.00223384   -1.18076e-07           
CFClO         4   C Cl F O 1 1 1 1
  4     190938.0   -3.22705   -23.5717   0.00111849   -6.39039e-08           
CHClF2         4   C Cl F H 1 1 2 1
  4     202940.0   -4.98328   -25.4851   0.00180645   -9.85202e-08           
CClF3         3   C Cl F 1 1 3
  4     213906.0   -3.54875   -39.6988   0.0014394   -8.20705e-08           
CHCl         3   C Cl H 1 1 1
  4     85964.7   -3.36069   -2.98598   0.00130814   -7.93219e-08           
CH3Cl         3   C Cl H 1 1 3
  4     187616.0   -7.71117   -2.44843   0.00248088   -1.27804e-07           
CClN         3   C Cl N 1 1 1
  4     140543.0   -2.11454   -15.3492   0.000762648   -4.01053e-08           
CClO         3   C Cl O 1 1 1
  4     137740.0   -2.24974   -11.6913   0.000579713   -3.348e-08           
CCl2         2   C Cl 1 2
